datasetID;creator;eventDate;pubDate;reference;country;stateProvince;municipality;verbatimSite;decimalLatitude;decimalLongitude;northBoundingCoordinate;southBoundingCoordinate;verbatimCoordinates;minimumElevationInMeters;maxElevationInMeters;verbatimElevation;organismQuantityPlants;identificationQualifierPlants;scientificNamePlants;classPlants;familyPlants;genusPlants;specificEpithetPlants;infraspecificEpithetPlants;taxonRankPlants;taxonRemarksPlants;establishmentMeansPlants;habitPlants;selfIncompatabilityPlants;organismQuantityAnimals;identificationQualifierAnimals;scientificNameAnimals;classAnimals;orderAnimals;familyAnimals;subfamilyAnimals;genusAnimals;specificEpithetAnimals;taxonRankAnimals;taxonRemarksAnimals;establishmentMeansAnimals;interactionType;interactionTypeIRI;resourceCollected;samplingProtocol;sampleSizeValue;samplingSizeUnit
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Sephanoides fernandensis;Aves;Apodiformes;Trochilidae;;Sephanoides;fernandensis;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Sephanoides sephaniodes;Aves;Apodiformes;Trochilidae;;Sephanoides;sephaniodes;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Thaumastura cora;Aves;Apodiformes;Trochilidae;;Thaumastura;cora;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Amecocerus elguetai;Insecta;Coleoptera;Melyridae;;Amecocerus;elguetai;species;Amecocerus accepted, elguetai not;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Arthrobrachus nigromaculatus;Insecta;Coleoptera;Melyridae;;Arthrobrachus;nigromaculatus;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Arctodium vulpinus;Insecta;Coleoptera;Glaphyridae;;Arctodium;vulpinus;species;Arctodium vulpinum;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Atacamita chiliensis;Insecta;Coleoptera;Buprestidae;;Atacamita;chiliensis;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Bilyaxia concinna;Insecta;Coleoptera;Buprestidae;;Bilyaxia;concinna;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Eryphus laetus;Insecta;Coleoptera;Cerambycidae;;Eryphus;laetus;species;Callideriphus laetus;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Carpophilus hemipterus;Insecta;Coleoptera;Nitidulidae;;Carpophilus;hemipterus;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Conognatha azarae;Insecta;Coleoptera;Buprestidae;;Conognatha;azarae;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Ectinogonia darwini;Insecta;Coleoptera;Buprestidae;;Ectinogonia;darwini;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Epiclines puncticollis;Insecta;Coleoptera;Cleridae;;Epiclines;puncticollis;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Eucalus;Insecta;Coleoptera;Curculionidae;;Eucalus;;genus;Eucallus tessellatus;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Melanophthalma seminigra;Insecta;Coleoptera;Latridiidae;;Melanophthalma;seminigra;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Mordella erythrura;Insecta;Coleoptera;Mordellidae;;Mordella;erythrura;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Mordella luctuosa;Insecta;Coleoptera;Mordellidae;;Mordella;luctuosa;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Platynocera gracilipes;Insecta;Coleoptera;Cerambycidae;;Platynocera;gracilipes;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Platynocera gracilis;Insecta;Coleoptera;Cerambycidae;;Platynocera;gracilis;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Plectonotum krausei;Insecta;Coleoptera;Canthdidae;;Plectonotum;krausei;species;Hyponotum krausei;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Acrophthalmyda paulseni;Insecta;Diptera;Bombyliidae;;Acrophthalmyda;paulseni;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Allograpta hortensis;Insecta;Diptera;Syrphidae;;Allograpta;hortensis;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Allograpta pulchra;Insecta;Diptera;Syrphidae;;Allograpta;pulchra;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Aneriophora aureorufa;Insecta;Diptera;Syrphidae;;Aneriophora;aureorufa;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Caenopangonia brevirostris;Insecta;Diptera;Tabanidae;;Caenopangonia;brevirostris;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Notiocheilosia nitescens;Insecta;Diptera;Syrphidae;;Notiocheilosia;nitescens;species;Cheilosia nitescens;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Dasybasis pruinivitta;Insecta;Diptera;Tabanidae;;Dasybasis;pruinivitta;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Dasyomma caeruleum;Insecta;Diptera;Athericidae;;Dasyomma;caeruleum;species;Dasyoma coeruleum;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Dischistus transatlanticus;Insecta;Diptera;Bombyliidae;;Dischistus;transatlanticus;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Dolichogyna chilensis;Insecta;Diptera;Syrphidae;;Dolichogyna;chilensis;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Eristalis bogotensis;Insecta;Diptera;Syrphidae;;Eristalis;bogotensis;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Eristalis tenax;Insecta;Diptera;Syrphidae;;Eristalis;tenax;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Trichophthalma;Insecta;Diptera;Nemestrinidae;;Trichophthalma;;genus;Eurygastromyia philippii;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Fazia macquarti;Insecta;Diptera;Syrphidae;;Fazia;macquarti;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Lasia corvina;Insecta;Diptera;Acroceridae;;Lasia;corvina;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Lyophlaeba consobrina;Insecta;Diptera;Bombyliidae;;Lyophlaeba;consobrina;species;Macrocondyla consobrina;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Lyophlaeba lugubris;Insecta;Diptera;Bombyliidae;;Lyophlaeba;lugubris;species;Macrocondyla lugubris;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Megalybus crassus;Insecta;Diptera;Acroceridae;;Megalybus;crassus;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Platycheirus chalconota;Insecta;Diptera;Syrphidae;;Platycheirus;chalconota;species;Melanostoma chalconotus;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Platycheirus fenestrata;Insecta;Diptera;Syrphidae;;Platycheirus;fenestrata;species;Melanostoma fenestratus;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Platycheirus lundbladi ;Insecta;Diptera;Syrphidae;;Platycheirus;lundbladi ;species;Melanostoma lundbladi;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Mycteromyia conica;Insecta;Diptera;Tabanidae;;Mycteromyia;conica;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Palpada elegans;Insecta;Diptera;Syrphidae;;Palpada;elegans;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Palpada meigenii;Insecta;Diptera;Syrphidae;;Palpada;meigenii;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Peleteria filipalpis;Insecta;Diptera;Tachinidae;;Peleteria;filipalpis;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
25;Giselle Muschett;2017;2017;FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.;Chile;;;;;;;;;;;;;;;Magnoliopsida;;;;;class;;;;;;;Scaeva melanostoma;Insecta;Diptera;Syrphidae;;Scaeva;melanostoma;species;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
